,"Position, steps","Sharpness, -","Time, s"
0,0.0,0.33373429259392,0.0
1,400.0,0.3513212434259468,0.49280762672424316
2,800.0,0.4271709336974014,0.8479697704315186
3,1200.0,0.5062075888545616,1.238295316696167
4,1600.0,0.6258062314980332,1.6043658256530762
5,2000.0,0.738541845980316,2.0119082927703857
6,2400.0,0.9017528787761784,2.3736133575439453
7,2800.0,1.0559728339344332,2.724079132080078
8,3200.0,1.2122269997335398,3.0857694149017334
9,3600.0,1.3958638498648432,3.513179302215576
10,4000.0,1.563134532556308,3.8858485221862793
11,4400.0,1.7193049090758268,4.233680963516235
12,4800.0,1.8504458816388962,4.592608213424683
13,5200.0,1.902015498730452,4.940266847610474
14,5600.0,1.889648607771452,5.294028282165527
15,6000.0,1.8176798234225318,5.6761155128479
16,6400.0,1.7323508535541947,6.076485872268677
17,6800.0,1.5505379735756677,6.443971395492554
18,7200.0,1.3953747742945464,6.836761713027954
19,7600.0,1.2400698427652774,7.200280427932739
20,8000.0,1.0126220676282855,7.65643835067749
21,8400.0,0.9020363390890569,8.048390865325928
22,8800.0,0.7745621059313904,8.389662027359009
23,9200.0,0.6753624458183927,8.770847797393799
24,9600.0,0.6000183072845203,9.099632024765015
25,10000.0,0.5073922286404802,9.470136880874634
26,10400.0,0.43828806762062344,9.852338552474976
27,10800.0,0.39978053954622944,10.236317873001099
28,11200.0,0.35813591271000594,10.57516860961914
29,11600.0,0.3350741406068892,10.983752489089966
30,12000.0,0.3220290666517295,11.340176105499268
31,12400.0,0.3146742212004864,11.748356103897095
32,12800.0,0.3150422169729052,12.088050842285156
33,13200.0,0.3121909099370836,12.457337379455566
34,13600.0,0.31808749650263807,12.799168109893799
35,14000.0,0.3310960937517269,13.168754577636719
36,14400.0,0.3326200892989547,13.546275854110718
37,14800.0,0.32834352649785215,13.944758176803589
38,15200.0,0.3202118836758666,14.32415223121643
39,15600.0,0.2996640910348529,14.657810688018799
40,16000.0,0.2857968273970331,15.097859144210815
41,16400.0,0.26645084660384455,15.451332330703735
42,16800.0,0.25411633412178575,15.895586252212524
43,17200.0,0.24991808253494133,16.357808589935303
44,17600.0,0.24721455313820775,16.714946031570435
45,18000.0,0.24077163559689863,17.091679096221924
46,18400.0,0.24181058152190069,17.446367025375366
47,18800.0,0.23989263245111858,17.822265625
48,19200.0,0.23319176873112116,18.21583104133606
49,19600.0,0.23249637034369042,18.54713201522827
50,20000.0,0.23263613748416015,18.954492330551147
51,20400.0,0.22590247220945706,19.31865882873535
52,20800.0,0.2229857868255545,19.72062611579895
53,21200.0,0.2197935060001905,20.12220859527588
54,21600.0,0.21747863471343812,20.484572887420654
55,22000.0,0.21563336647745018,20.89243483543396
56,22400.0,0.2133463763874253,21.296794414520264
57,22800.0,0.21309976217656973,21.64340329170227
58,23200.0,0.21091181768607722,22.063075304031372
59,23600.0,0.20934844532680133,22.403400421142578
60,24000.0,0.20730746303157677,22.798510551452637
61,24400.0,0.20739777388044714,23.19742703437805
62,24800.0,0.20707174753729748,23.598066806793213
63,25200.0,0.2095435576017099,23.959753036499023
64,25600.0,0.20643632725029254,24.358861923217773
65,26000.0,0.2067477842274011,24.742299795150757
66,26400.0,0.2055201570633866,25.151387214660645
67,26800.0,0.20602217156311933,25.548362255096436
68,27200.0,0.20600980127476803,25.951244592666626
69,27600.0,0.20728227162173582,26.31001353263855
70,28000.0,0.20586585015213907,26.706897735595703
71,28400.0,0.20558703944218928,27.0544650554657
72,28800.0,0.207618815911951,27.444643259048462
73,29200.0,0.20429735774808264,27.808205604553223
74,29600.0,0.2038925075569441,28.209408044815063
75,30000.0,0.20199199443290825,28.558833837509155
76,30400.0,0.20142023616810245,28.905201196670532
77,30800.0,0.20464223186684397,29.279208660125732
78,31200.0,0.2035557520267048,29.689934253692627
79,31600.0,0.2006065802776307,30.09592866897583
80,32000.0,0.20041944232247794,30.449119806289673
81,32400.0,0.20152028753866494,30.851011753082275
82,32800.0,0.20235115855152108,31.2390878200531
83,33200.0,0.20272649663465872,31.621490716934204
84,33600.0,0.20665698007454922,32.02847933769226
85,34000.0,0.20541172103701605,32.377537965774536
86,34400.0,0.20932509119149365,32.74729657173157
87,34800.0,0.2124642375742159,33.07786464691162
88,35200.0,0.21194565943525537,33.44265270233154
89,35600.0,0.21334066088914053,33.82446002960205
90,36000.0,0.21750057231186934,34.18721342086792
91,36400.0,0.22009495468103898,34.56504774093628
92,36800.0,0.22296959642555877,34.95880961418152
93,37200.0,0.22422747323119274,35.327914237976074
94,37600.0,0.22894192047946624,35.71536302566528
95,38000.0,0.22892035452488482,36.05963945388794
96,38400.0,0.23480452261715767,36.46062135696411
97,38800.0,0.23815355287427786,36.812175989151
98,39200.0,0.2454916163865359,37.19203972816467
99,39600.0,0.25139763993071185,37.56198287010193
100,40000.0,0.2543145470799984,37.93174076080322
