,"Position, steps","Sharpness, -","Time, s"
0,0,0.3145553366898316,0.0
1,25,0.31442934619295604,0.40987372398376465
2,50,0.31610393524795216,0.7236473560333252
3,75,0.31734834845944504,0.9867193698883057
4,100,0.31801390714946814,1.232069969177246
5,125,0.31662655257608446,1.4986803531646729
6,150,0.3143173843061827,1.7475676536560059
7,175,0.31564141744429036,2.0005857944488525
8,200,0.3171030972128017,2.274202823638916
9,225,0.3170298691958116,2.531172752380371
10,250,0.3173204213410969,2.7730095386505127
11,275,0.3156910716895729,3.0475881099700928
12,300,0.3141887808212514,3.312046766281128
13,325,0.3166798105250295,3.5681755542755127
14,350,0.3162018007630547,3.825697422027588
15,375,0.3178620918370408,4.0918309688568115
16,400,0.3162871144794541,4.348793029785156
17,425,0.31554818464178797,4.597360134124756
18,450,0.3138369631882487,4.863332986831665
19,475,0.31710911454714646,5.157225608825684
20,500,0.31808116278168586,5.414633274078369
21,525,0.31776135333641287,5.662097930908203
22,550,0.3156720365422436,5.912327289581299
23,575,0.3148517412885803,6.15984034538269
24,600,0.3134736098703255,6.419228792190552
25,625,0.31442684566391116,6.661033630371094
26,650,0.3146830031930445,6.89743971824646
27,675,0.31639326226092435,7.163654804229736
28,700,0.31786043928149865,7.417187929153442
29,725,0.31771352782885043,7.663224697113037
30,750,0.3158349190160289,7.930697679519653
31,775,0.31559825202564434,8.210028886795044
32,800,0.31574238534965304,8.44739580154419
33,825,0.3171167357261571,8.708538293838501
34,850,0.316886523551628,8.94942831993103
35,875,0.31716870820900994,9.205615997314453
36,900,0.3146751512645661,9.47710394859314
37,925,0.31456113463846785,9.725337505340576
38,950,0.3149886716894193,9.993062734603882
39,975,0.31659792402885223,10.255635976791382
40,1000,0.31748116358937695,10.499259948730469
41,1025,0.31696032498884186,10.731029033660889
42,1050,0.3161499226851229,10.994360208511353
43,1075,0.31511192714520825,11.255982398986816
44,1100,0.3140894069630906,11.515042066574097
45,1125,0.31531696669620013,11.769757270812988
46,1150,0.31539937220705894,12.017621517181396
47,1175,0.31597812187248164,12.258119821548462
48,1200,0.31627036537750175,12.520389080047607
49,1225,0.31520979666194443,12.774978399276733
50,1250,0.31346089769254987,13.046064138412476
51,1275,0.31430062083138327,13.320529460906982
52,1300,0.3157121634360481,13.580053806304932
53,1325,0.3169841170922213,13.833391427993774
54,1350,0.3172037653502538,14.080952405929565
55,1375,0.31422170567078156,14.33125114440918
56,1400,0.3141556707361219,14.585264682769775
57,1425,0.31370888197696656,14.823586463928223
58,1450,0.3129071223692413,15.07958197593689
59,1475,0.3147836438584043,15.348140001296997
60,1500,0.31678472948526065,15.604263067245483
61,1525,0.31743490825922327,15.850607872009277
62,1550,0.31324828899917256,16.13503360748291
63,1575,0.31298501560858744,16.37808060646057
64,1600,0.31273893732441227,16.612732410430908
65,1625,0.31310438875795954,16.871382474899292
66,1650,0.31382812864399134,17.1115620136261
67,1675,0.31551420634253435,17.375141620635986
68,1700,0.317487731948914,17.635149240493774
69,1725,0.3171805599027622,17.885262489318848
70,1750,0.3147152707835398,18.14798593521118
71,1775,0.31342428374947384,18.398226737976074
72,1800,0.31415029363764624,18.634511709213257
73,1825,0.3145653674025117,18.898152828216553
74,1850,0.3165426107962455,19.16644549369812
75,1875,0.3164597238958205,19.41558575630188
76,1900,0.31675316609480464,19.679319620132446
77,1925,0.3142593749459889,19.935048580169678
78,1950,0.3140679528438309,20.210843324661255
79,1975,0.3150112550327928,20.469568014144897
80,2000,0.31738135959868286,20.726038455963135
81,2025,0.3168617666346067,20.973230123519897
82,2050,0.3153419787995514,21.241225957870483
83,2075,0.31399177281054663,21.52221179008484
84,2100,0.3149173343442068,21.77445101737976
85,2125,0.31509718831490996,22.02118968963623
86,2150,0.3172272096659267,22.27509307861328
87,2175,0.31747642140071786,22.512542724609375
88,2200,0.3160992786392346,22.77893328666687
89,2225,0.3141174970653763,23.026601791381836
90,2250,0.31398754383218985,23.285172700881958
91,2275,0.31425025386515726,23.55472421646118
92,2300,0.315963223960044,23.805237293243408
93,2325,0.31683942466730675,24.058134078979492
94,2350,0.3170807135028592,24.299635410308838
95,2375,0.3150147652555727,24.56517219543457
96,2400,0.31438345950642393,24.814209938049316
97,2425,0.3139806028312003,25.09783148765564
98,2450,0.31578983733819593,25.36385416984558
99,2475,0.31598453242319324,25.61184048652649
100,2500,0.3167593468180033,25.8529691696167
101,2525,0.31589647538288573,26.108871936798096
102,2550,0.3138395699763255,26.38708782196045
103,2575,0.31351009667391977,26.646153688430786
104,2600,0.3147607496748912,26.9189715385437
105,2625,0.3159328228921008,27.184420347213745
106,2650,0.31529840388224273,27.431900024414062
107,2675,0.3143496158822083,27.6734402179718
108,2700,0.31419356198186527,27.924465656280518
109,2725,0.3141136262992637,28.202788591384888
110,2750,0.31505955953967174,28.467844009399414
111,2775,0.31560441832240277,28.724793434143066
112,2800,0.31545679850164393,28.987120389938354
113,2825,0.3149289947556008,29.25970721244812
114,2850,0.3136695037816716,29.50265598297119
115,2875,0.31310922697882376,29.746554374694824
116,2900,0.315232228313915,30.02981162071228
117,2925,0.31549993055074776,30.312713623046875
118,2950,0.31506093801875135,30.5627121925354
119,2975,0.31398093580051273,30.83018183708191
120,3000,0.31229276327497785,31.08500909805298
121,3025,0.31405308311606805,31.339767456054688
122,3050,0.31427796287970805,31.59000277519226
123,3075,0.3152562882276219,31.85046362876892
124,3100,0.31487044337714687,32.1064989566803
125,3125,0.3125916736096284,32.378618240356445
126,3150,0.31282613396201264,32.65509867668152
127,3175,0.31520971122253366,32.91058087348938
128,3200,0.3158330038410681,33.18454360961914
129,3225,0.314398088573738,33.45007586479187
130,3250,0.31375520656642236,33.689937591552734
131,3275,0.3123626458052158,33.95577836036682
132,3300,0.3131364891185911,34.210120677948
133,3325,0.31504791309926206,34.47115659713745
134,3350,0.3165354393988104,34.73645091056824
135,3375,0.31540192244870274,34.988340854644775
136,3400,0.3131287705996481,35.244839906692505
137,3425,0.3122029079952669,35.5103440284729
138,3450,0.3122386493395861,35.75889754295349
139,3475,0.31338038361350107,36.00148105621338
140,3500,0.31446695935635066,36.27053713798523
141,3525,0.3148180849579384,36.523940324783325
142,3550,0.314777573630618,36.773112058639526
143,3575,0.31338581843792657,37.047049045562744
144,3600,0.31203272362232043,37.312968015670776
145,3625,0.31415425587934365,37.5735650062561
146,3650,0.3137218767820753,37.82920861244202
147,3675,0.31499495451647924,38.09089756011963
148,3700,0.3144197457510522,38.361576795578
149,3725,0.31242681027025987,38.64120316505432
150,3750,0.3133892901966297,38.91098499298096
151,3775,0.3144409201222261,39.19632649421692
