,"Position, steps","Sharpness, -","Time, s"
0,0.0,0.12032320026492255,0.0
1,5700.0,0.09639922094883722,1.7031559944152832
2,11400.0,0.10368689338744037,3.2400219440460205
3,17100.0,0.25435188971939987,4.807795286178589
4,22800.0,1.479223254767796,6.374056100845337
5,28500.0,0.9592142059339557,7.850016117095947
6,34200.0,0.2578060394681148,9.39255690574646
7,39900.0,0.1418866837710684,10.909506559371948
8,45600.0,0.1563122152468903,12.462808609008789
9,51300.0,0.24191944643660765,14.034151077270508
10,22800.0,1.599420987129543,20.652970552444458
11,23300.0,1.7230477234615997,21.034221410751343
12,23800.0,1.8697797181250737,21.396734714508057
13,24300.0,1.9478504667999907,21.78568172454834
14,24800.0,1.9535429029831397,22.173813581466675
15,25300.0,1.8205726104364035,22.52495765686035
16,25050.0,1.8031786054290129,22.89487338066101
17,25175.0,1.851634727675861,23.1826593875885
18,25300.0,1.8218425045957312,23.44353437423706
19,25238.0,1.7877400624123523,23.764698028564453
20,25269.0,1.8064269389975114,24.004046201705933
21,25300.0,1.7927742321618338,24.307866096496582
22,25285.0,1.7807272843501005,24.565955638885498
23,25292.0,1.7857178146662207,24.811057806015015
24,25299.0,1.7824460882300373,25.070228576660156
25,25296.0,1.7782573218582691,25.31474256515503
26,25297.0,1.7796715904880451,25.553975820541382
