,"Position, steps","Sharpness, -"
360,36000.0,0.38415531002671877
361,36100.0,0.38310964833311906
362,36200.0,0.382392093364851
363,36300.0,0.37853297900027266
364,36400.0,0.3764147257348675
365,36500.0,0.3773150860956078
366,36600.0,0.3721998843830711
367,36700.0,0.369424337526108
368,36800.0,0.36624173473347804
369,36900.0,0.3665821541997226
370,37000.0,0.3620281367222339
371,37100.0,0.35877202187991336
372,37200.0,0.3574973370753245
373,37300.0,0.36010964929877975
374,37400.0,0.3560046788291004
375,37500.0,0.3512104753500156
376,37600.0,0.3483123885925037
377,37700.0,0.3508378710044752
378,37800.0,0.3483215046598935
379,37900.0,0.34275322362268534
380,38000.0,0.3413769172208588
381,38100.0,0.341180483583351
382,38200.0,0.33889023373136107
383,38300.0,0.332496599418027
384,38400.0,0.33614240809656465
385,38500.0,0.33443934843996825
386,38600.0,0.32968871724307275
387,38700.0,0.327773933230372
388,38800.0,0.3315889658269697
389,38900.0,0.32718842212390487
390,39000.0,0.3219659221757483
391,39100.0,0.3240500562477121
392,39200.0,0.32476918047197795
393,39300.0,0.31974889016371016
394,39400.0,0.3246576502778949
395,39500.0,0.32327712950889476
396,39600.0,0.3186692693315505
397,39700.0,0.31803473965536
398,39800.0,0.3197657766453526
399,39900.0,0.32090496864640716
400,40000.0,0.31681554335968093
