,"Position, steps","Sharpness, -","Time, s"
0,0.0,0.13073106109995206,0.0
1,5700.0,0.13197669365390297,1.6750733852386475
2,11400.0,0.1525265109709013,3.236788511276245
3,17100.0,0.1871120954602483,4.792232990264893
4,22800.0,0.2940754593693051,6.345410585403442
5,28500.0,1.307331734464083,7.902249574661255
6,34200.0,0.5623976737785618,9.442531108856201
7,39900.0,0.2697696278170501,10.953653335571289
8,45600.0,0.22432331876252207,12.489393949508667
9,51300.0,0.2799727577838519,14.043017864227295
10,28500.0,1.451236858325588,19.389814853668213
11,29000.0,1.535821134680836,19.78509759902954
12,29500.0,1.6490328841962498,20.170157194137573
13,30000.0,1.6404257533936093,20.534462451934814
14,29750.0,1.6322228522930824,20.850863456726074
15,29875.0,1.660212493615329,21.119309186935425
16,30000.0,1.6349166210089736,21.38020968437195
17,29938.0,1.6153292426966417,21.64353632926941
18,29969.0,1.626844992193792,21.905424118041992
19,30000.0,1.617286107336424,22.153287410736084
20,29985.0,1.6077739920169372,22.418708086013794
21,29992.0,1.6115209544863112,22.673360347747803
22,29999.0,1.60945339741951,22.912893772125244
23,29996.0,1.60762094274142,23.161614656448364
24,29997.0,1.6082441847036142,23.418936491012573
