,"Position, steps","Sharpness, -"
0,0.0,0.32562121780981884
1,25.0,0.32228198593781093
2,50.0,0.3247195929379341
3,75.0,0.32290961638650223
4,100.0,0.3213703085215542
5,125.0,0.32212377795319197
6,150.0,0.32411459097888734
7,175.0,0.32397338044785
8,200.0,0.32190375550766565
9,225.0,0.3219147579186126
10,250.0,0.32307601237580513
11,275.0,0.3235034830936432
12,300.0,0.3220035473975912
13,325.0,0.32070114722548787
14,350.0,0.3202924498325792
15,375.0,0.32344218475279596
16,400.0,0.3230719368841447
17,425.0,0.3231518322539846
18,450.0,0.3195122547677073
19,475.0,0.31937948606838357
20,500.0,0.32240237569345886
21,525.0,0.3228378219733529
22,550.0,0.31802784823108377
23,575.0,0.3215862902675522
24,600.0,0.3228362814704672
25,625.0,0.3228073470275257
26,650.0,0.32081587995208
27,675.0,0.31782266672521786
28,700.0,0.31701123329311026
29,725.0,0.3224569566075786
30,750.0,0.3210614914704903
31,775.0,0.3198574901817114
32,800.0,0.31662622551451686
33,825.0,0.31734660159076367
34,850.0,0.3201206452497247
35,875.0,0.32007627982267295
36,900.0,0.31913942304358045
37,925.0,0.31784803903726955
38,950.0,0.31900023730206206
39,975.0,0.31943740127934894
40,1000.0,0.3177242444151898
41,1025.0,0.31643929655017156
42,1050.0,0.3169351563783467
43,1075.0,0.3194491506970249
44,1100.0,0.3194341828887123
45,1125.0,0.31818461394049313
46,1150.0,0.3178481335605183
47,1175.0,0.3159863251435973
48,1200.0,0.31609000075129573
49,1225.0,0.316055569755018
50,1250.0,0.3193320661736222
51,1275.0,0.3193006832791308
52,1300.0,0.31610099105087125
53,1325.0,0.3157787238321893
54,1350.0,0.3160671945773213
55,1375.0,0.31793158311070574
56,1400.0,0.3182977946886141
57,1425.0,0.31512231567421545
58,1450.0,0.31439920875276317
59,1475.0,0.3147339298039875
60,1500.0,0.31742674599817355
61,1525.0,0.3168434989186646
62,1550.0,0.3172659182651768
63,1575.0,0.31728454107928517
64,1600.0,0.3153566472766817
65,1625.0,0.31509955617977886
66,1650.0,0.3173665073288833
67,1675.0,0.31639139240754866
68,1700.0,0.3159085628378933
69,1725.0,0.31530817340054623
70,1750.0,0.31661105393867234
71,1775.0,0.31708759087588223
72,1800.0,0.31793300320756107
73,1825.0,0.316540208685714
74,1850.0,0.3151178647740096
75,1875.0,0.3144495107475511
76,1900.0,0.3149201774398115
77,1925.0,0.31672714422782117
78,1950.0,0.3165449996884501
79,1975.0,0.31441246364094994
80,2000.0,0.3164609050136983
81,2025.0,0.31805063306741377
82,2050.0,0.31506002525163945
83,2075.0,0.3159794030849124
84,2100.0,0.3170488342634221
85,2125.0,0.31371735767076947
86,2150.0,0.3150794895761997
87,2175.0,0.3151600346656753
88,2200.0,0.31427005620796833
89,2225.0,0.3155355724055775
90,2250.0,0.3146572379284387
91,2275.0,0.31528111889517896
92,2300.0,0.31546820922778307
93,2325.0,0.3155614327071458
94,2350.0,0.31450035452215935
95,2375.0,0.31505287491319506
96,2400.0,0.31657154082592925
97,2425.0,0.3148308977011069
98,2450.0,0.3139729542296742
99,2475.0,0.313838719611526
100,2500.0,0.3174857671464767
101,2525.0,0.3152622840734296
102,2550.0,0.315476656877122
103,2575.0,0.3141997529148556
104,2600.0,0.3130598958735457
105,2625.0,0.3171883284043234
106,2650.0,0.3160954226957605
107,2675.0,0.314374762138459
108,2700.0,0.31626648971046234
109,2725.0,0.31325825578307165
110,2750.0,0.31386553712758114
111,2775.0,0.3143911798184624
112,2800.0,0.3140736972384345
113,2825.0,0.3155265449692117
114,2850.0,0.3143489918725766
115,2875.0,0.314731257820741
116,2900.0,0.31455374836218875
117,2925.0,0.3156369559748101
118,2950.0,0.31711008846645317
119,2975.0,0.31610719996797015
120,3000.0,0.31453511597646666
121,3025.0,0.31426946940836364
122,3050.0,0.315220198035235
123,3075.0,0.31457554859353887
124,3100.0,0.3167278624743734
125,3125.0,0.3150393192507051
126,3150.0,0.3139426235050533
127,3175.0,0.31507974965700813
128,3200.0,0.31539289672155335
129,3225.0,0.3127445630776146
130,3250.0,0.3131346464227611
131,3275.0,0.3124927766324575
132,3300.0,0.3157662216095318
133,3325.0,0.3149560572613187
134,3350.0,0.3137592529173657
135,3375.0,0.31266254469512605
136,3400.0,0.31293290002901564
137,3425.0,0.313083176133661
138,3450.0,0.31349675028347623
139,3475.0,0.31411204795792713
140,3500.0,0.3115140250570342
141,3525.0,0.3130448937408061
142,3550.0,0.3133435328892908
143,3575.0,0.31451619465169517
144,3600.0,0.3126627757336537
145,3625.0,0.3119087226108922
146,3650.0,0.31245092021833704
147,3675.0,0.31144156868715306
148,3700.0,0.3126618311318603
149,3725.0,0.31154640984185317
150,3750.0,0.3126013770103626
151,3775.0,0.3129910639624288
152,3800.0,0.31240442030043764
153,3825.0,0.3113951274944421
154,3850.0,0.31026276090507515
155,3875.0,0.31117053170466524
156,3900.0,0.31358108356361436
157,3925.0,0.31146279362171253
158,3950.0,0.31032112518706806
159,3975.0,0.30926033658174595
160,4000.0,0.3108005032107069
161,4025.0,0.3119584799527165
162,4050.0,0.3088095122554652
163,4075.0,0.30910779284504764
164,4100.0,0.31030253050170703
165,4125.0,0.31243599454774257
166,4150.0,0.3131152197367082
167,4175.0,0.3109047356571292
168,4200.0,0.3094477175786011
169,4225.0,0.3110059621179313
170,4250.0,0.31287173179884537
171,4275.0,0.3124451591678205
172,4300.0,0.3119150576525628
173,4325.0,0.30946891447212604
174,4350.0,0.3133647072869141
175,4375.0,0.3130731405922798
176,4400.0,0.3111034075634215
177,4425.0,0.31012491992500857
178,4450.0,0.31149703543100205
179,4475.0,0.31193221191870946
180,4500.0,0.3120616522874208
181,4525.0,0.31044006256983897
182,4550.0,0.3102261023505133
183,4575.0,0.31080016817431705
184,4600.0,0.31385842486666854
185,4625.0,0.3098965589537086
186,4650.0,0.30978235451144537
187,4675.0,0.3119093732081662
188,4700.0,0.3110878728270457
189,4725.0,0.3128455048943708
190,4750.0,0.31067767092258985
191,4775.0,0.3086728407689459
192,4800.0,0.31024919547227764
193,4825.0,0.3126611081003781
194,4850.0,0.31063625787435
195,4875.0,0.3086234567114634
196,4900.0,0.3090480551813821
197,4925.0,0.3118885983877643
198,4950.0,0.30942768945985516
199,4975.0,0.31219630808598975
200,5000.0,0.30828210976633674
201,5025.0,0.3103853317850421
202,5050.0,0.31183757354227715
203,5075.0,0.3134859431046854
204,5100.0,0.31257135657884116
205,5125.0,0.3108210386620318
206,5150.0,0.31029909220966095
207,5175.0,0.3109643114924355
208,5200.0,0.31276762670686187
209,5225.0,0.311130362441344
210,5250.0,0.3117462981488841
211,5275.0,0.31011440216297004
212,5300.0,0.3123592511750205
213,5325.0,0.31094776598941437
214,5350.0,0.30977950165464024
215,5375.0,0.3110636520493119
216,5400.0,0.3126622026164026
217,5425.0,0.3125002102233569
218,5450.0,0.3109138284763572
219,5475.0,0.3098046045323637
220,5500.0,0.31224860896725143
221,5525.0,0.31146662813959036
222,5550.0,0.31196754082243655
223,5575.0,0.3093808933337393
224,5600.0,0.3102657145000542
225,5625.0,0.30937816593865025
226,5650.0,0.3111474502761467
227,5675.0,0.31044816565989186
228,5700.0,0.31110150983903784
229,5725.0,0.3115350348506654
230,5750.0,0.3084354022471326
231,5775.0,0.309818228621297
232,5800.0,0.3107901674705742
233,5825.0,0.3109361701310401
234,5850.0,0.30981676163270677
235,5875.0,0.30914353024600094
236,5900.0,0.31172530562840395
237,5925.0,0.30986802836673527
238,5950.0,0.3111086712144008
239,5975.0,0.3089420908214589
240,6000.0,0.31162313857920587
241,6025.0,0.31289608853207423
242,6050.0,0.31020611906550455
243,6075.0,0.3101472140712014
244,6100.0,0.3104478164689358
245,6125.0,0.31105024048818897
246,6150.0,0.313744205839987
247,6175.0,0.31079666199334127
248,6200.0,0.3124302878633828
249,6225.0,0.3141767737003304
250,6250.0,0.3123534133189117
251,6275.0,0.3115587770722946
252,6300.0,0.3136093708147988
253,6325.0,0.3127481738392745
254,6350.0,0.3114410281216617
255,6375.0,0.3120030039808084
256,6400.0,0.3121344719110905
257,6425.0,0.3121664516756058
258,6450.0,0.31262544950613397
259,6475.0,0.3120169247926618
260,6500.0,0.3144088400625829
261,6525.0,0.310573692774466
262,6550.0,0.31357839701819484
263,6575.0,0.3128786665715302
264,6600.0,0.3122068435661446
265,6625.0,0.31214667696475773
266,6650.0,0.31406782233661235
267,6675.0,0.31482337461454346
268,6700.0,0.3122607310207783
269,6725.0,0.3113634673815852
270,6750.0,0.31202881382387104
271,6775.0,0.31461703372017574
272,6800.0,0.314524180109202
273,6825.0,0.3128919318992982
274,6850.0,0.3141015619216247
275,6875.0,0.3141913934219647
276,6900.0,0.3143587722232249
277,6925.0,0.3139493540489738
278,6950.0,0.3133885696842968
279,6975.0,0.31545592694470337
280,7000.0,0.31644928316487414
281,7025.0,0.3158460755886944
282,7050.0,0.3141047175809964
283,7075.0,0.3160063198160754
284,7100.0,0.3179657029034345
285,7125.0,0.31638641230580083
286,7150.0,0.3152887713735826
287,7175.0,0.3156784954159955
288,7200.0,0.31691638307848957
289,7225.0,0.3169746627536817
290,7250.0,0.3160349369567074
291,7275.0,0.3150240421621052
292,7300.0,0.31501313116708257
293,7325.0,0.3169319977960132
294,7350.0,0.3174018958380937
295,7375.0,0.3150355727850408
296,7400.0,0.31432182567002515
297,7425.0,0.3173378091414473
298,7450.0,0.3204983935656861
299,7475.0,0.31752357690073063
300,7500.0,0.3161673057810119
301,7525.0,0.3184514140680391
302,7550.0,0.3209769177408618
303,7575.0,0.31785160088881464
304,7600.0,0.3162591594419137
305,7625.0,0.31575093366396084
306,7650.0,0.3210582189132179
307,7675.0,0.32019165790890625
308,7700.0,0.3182633692334519
309,7725.0,0.3174654565868104
310,7750.0,0.3207893419230379
311,7775.0,0.32439986651719205
312,7800.0,0.32060133326079726
313,7825.0,0.3191164298055234
314,7850.0,0.3219704713913991
315,7875.0,0.3217893527416728
316,7900.0,0.31955557550924946
317,7925.0,0.3202853544744421
318,7950.0,0.322598218997928
319,7975.0,0.32087094181264547
320,8000.0,0.3188689047920815
321,8025.0,0.31900852659294254
322,8050.0,0.31989849488831285
323,8075.0,0.31926529010404653
324,8100.0,0.3189064569673084
325,8125.0,0.3180974023743161
326,8150.0,0.31992410127731213
327,8175.0,0.32167193883817585
328,8200.0,0.31988311042772
329,8225.0,0.3209477163258894
330,8250.0,0.31946819312033675
331,8275.0,0.32270988865986094
332,8300.0,0.32509697704089946
333,8325.0,0.3239427694973594
334,8350.0,0.3225537704887899
335,8375.0,0.32348000961428736
336,8400.0,0.32821804586588194
337,8425.0,0.3225051689493787
338,8450.0,0.324210218557805
339,8475.0,0.32630835993542656
340,8500.0,0.32531482061188693
341,8525.0,0.32430246617945985
342,8550.0,0.3287015760601489
343,8575.0,0.32628325875815145
344,8600.0,0.3265301559762255
345,8625.0,0.3280823744405223
346,8650.0,0.3271479621638421
347,8675.0,0.3298873482937575
348,8700.0,0.32834029152384075
349,8725.0,0.32678466538309575
350,8750.0,0.3286472989333881
351,8775.0,0.33213426272346624
352,8800.0,0.33100383992231897
353,8825.0,0.3273719640114963
354,8850.0,0.33046227590100796
355,8875.0,0.33016354811484155
356,8900.0,0.3301627992031874
357,8925.0,0.3328686383887162
358,8950.0,0.33127258014453015
359,8975.0,0.3316338161771737
360,9000.0,0.33194663089410725
361,9025.0,0.3335607185478725
362,9050.0,0.3356189314087742
363,9075.0,0.33362933471201556
364,9100.0,0.33549028265659747
365,9125.0,0.3340297166789628
366,9150.0,0.33478199315702956
367,9175.0,0.3366783516734084
368,9200.0,0.33659831921344696
369,9225.0,0.33707239543480616
370,9250.0,0.3362909551887409
371,9275.0,0.3369185300928941
372,9300.0,0.33866055856389843
373,9325.0,0.33835244430666367
374,9350.0,0.3375384036457191
375,9375.0,0.33805849081977585
376,9400.0,0.3377259176667905
377,9425.0,0.33952521885993664
