,"Position, steps","Sharpness, -","Time, s"
0,0,0.26014942583933653,0.0
1,50,0.2590582362072118,0.4212789535522461
2,100,0.2601842450739861,0.6663610935211182
3,150,0.25800567538958613,0.7985799312591553
4,200,0.25819290543049234,1.042525291442871
5,250,0.2603979481754256,1.1679842472076416
6,300,0.2619000449691865,1.4036121368408203
7,350,0.25805035302439516,1.6654934883117676
8,400,0.2585174086865469,1.9131462574005127
9,450,0.2591053506422892,2.155266284942627
10,500,0.25887687236526585,2.4081943035125732
11,550,0.2591855949544916,2.5569052696228027
12,600,0.26156895923895673,2.804194450378418
13,650,0.26213132199751776,3.040550947189331
14,700,0.25762105070437746,3.2934460639953613
15,750,0.25926650396537926,3.535367250442505
16,800,0.2602091373765232,3.776071071624756
17,850,0.2615947933959252,4.013320684432983
18,900,0.2608136278816579,4.2447264194488525
19,950,0.25933562976944574,4.476416826248169
20,1000,0.2600304090403133,4.728996753692627
21,1050,0.26122147002343976,4.963207721710205
22,1100,0.26021636866964787,5.206688404083252
23,1150,0.26014339642999057,5.437588930130005
24,1200,0.2583100446861642,5.686245441436768
25,1250,0.2578759225495157,5.931959390640259
26,1300,0.25831472200796407,6.164510726928711
27,1350,0.2572997234025486,6.4208104610443115
28,1400,0.25602016044649556,6.659003496170044
29,1450,0.25716203044322117,6.906108140945435
30,1500,0.2561211195770039,7.137708902359009
31,1550,0.25863996495458097,7.38818621635437
32,1600,0.2591798638523748,7.679364204406738
33,1650,0.25983870197938935,7.913606643676758
34,1700,0.25979224498941444,8.146925687789917
35,1750,0.25941177197883747,8.384150266647339
36,1800,0.258336531783638,8.617132186889648
37,1850,0.2585071275413645,8.87356448173523
38,1900,0.25791112497664725,9.104774475097656
39,1950,0.2568535784178972,9.33017611503601
40,2000,0.2562727026293787,9.563900232315063
41,2050,0.25454587616126684,9.795303344726562
42,2100,0.2558460338903409,10.03392505645752
43,2150,0.2566310348726286,10.280116081237793
44,2200,0.25853903182232596,10.533629179000854
45,2250,0.2591265459984268,10.776631355285645
46,2300,0.2615985083984891,11.014370679855347
47,2350,0.2603526235886765,11.252868175506592
48,2400,0.257043471726992,11.4960196018219
49,2450,0.25451270849675267,11.724748373031616
50,2500,0.2559001156727745,11.969118595123291
51,2550,0.25810534477127994,12.202443361282349
52,2600,0.25905213493930396,12.458275318145752
53,2650,0.25993424443656715,12.712117910385132
54,2700,0.26032905654393995,12.957474708557129
55,2750,0.2616182514717067,13.186919689178467
56,2800,0.2579722249408129,13.448721647262573
57,2850,0.25666884646547244,13.701418161392212
58,2900,0.2573630790330653,13.950262308120728
59,2950,0.2562494564373194,14.18503451347351
60,3000,0.2578386526359641,14.418398380279541
61,3050,0.2580811274182342,14.662039518356323
62,3100,0.25722002023547,14.90575885772705
63,3150,0.2575513117752114,15.144425392150879
64,3200,0.25819086430845983,15.385667324066162
65,3250,0.25689541261310617,15.627147436141968
66,3300,0.25617865622969743,15.873083114624023
67,3350,0.2586069733409648,16.11729145050049
68,3400,0.257209900825535,16.3655903339386
69,3450,0.25979137186544526,16.613385438919067
70,3500,0.2603591407017771,16.851091623306274
71,3550,0.26056010463525253,17.089311599731445
72,3600,0.25905359339273126,17.328370332717896
73,3650,0.25973806400807403,17.589881420135498
74,3700,0.2612654924279955,17.86786413192749
75,3750,0.2594035254595923,18.170405626296997
76,3800,0.2608064912106372,18.401931285858154
77,3850,0.2595311733822617,18.642980575561523
78,3900,0.2599459647470504,18.877013683319092
79,3950,0.26123893104977636,19.115663528442383
80,4000,0.2610164586826156,19.34669303894043
81,4050,0.26242444631167455,19.585837364196777
82,4100,0.2594738191296227,19.835143089294434
83,4150,0.26137451997289546,20.06572699546814
84,4200,0.25935592711196837,20.296438932418823
85,4250,0.2593487340634932,20.54662013053894
86,4300,0.25948666966721934,20.797770261764526
87,4350,0.2601552730277832,21.02880048751831
88,4400,0.2589421705293208,21.26351261138916
89,4450,0.25972585041596663,21.516852855682373
90,4500,0.261428388033099,21.75261354446411
91,4550,0.25941207798215593,22.003811597824097
92,4600,0.2618745296235454,22.243104219436646
93,4650,0.2607230646801091,22.488972425460815
94,4700,0.26240216304987884,22.752174854278564
95,4750,0.26083807802692,22.997926235198975
96,4800,0.26008714863917426,23.24160647392273
97,4850,0.2591157766590512,23.484917163848877
