,"Position, steps","Sharpness, -","Time, s"
0,0.0,0.38960416257731584,0.0
1,5700.0,1.9613615507470339,1.6700007915496826
2,11400.0,0.4741945385733193,3.2244794368743896
3,17100.0,0.26605893470359177,4.7759690284729
4,16850.0,0.2584661423009257,5.1247453689575195
5,16975.0,0.26604907258188926,5.4235968589782715
6,17100.0,0.26175890626109444,5.730458498001099
7,17038.0,0.2564149800022488,6.025349140167236
8,17069.0,0.2623292146399902,6.277530670166016
9,17100.0,0.2608621815816002,6.539014577865601
10,5700.0,1.9196983151919476,9.349028825759888
11,5731.0,1.9429602873717402,9.606596231460571
12,5762.0,1.9380144647031392,9.85058069229126
13,5747.0,1.9309411026818273,10.084101438522339
14,5754.0,1.9336015083038722,10.33740496635437
15,5761.0,1.9327142528417527,10.585076093673706
16,5758.0,1.931457769122709,10.820560932159424
17,5759.0,1.9316222523945308,11.068997383117676
