,"Position, steps","Sharpness, -","Time, s"
0,0.0,0.46086136915779713,0.0
1,5700.0,2.018011450607055,1.690803050994873
2,11400.0,0.5305979780967305,3.2545158863067627
3,17100.0,0.32166419224886283,4.81718635559082
4,22800.0,0.26590502611071537,6.393368244171143
5,28500.0,0.2324645359913322,7.947380542755127
6,34200.0,0.220339782000093,9.512718200683594
7,39900.0,0.236243573412363,11.047481298446655
8,45600.0,0.24929836400481606,12.624886751174927
9,51300.0,0.25031145853652426,14.163166046142578
10,5700.0,1.9577120878657839,24.558157920837402
11,6200.0,1.9102842824761803,24.95636224746704
12,5950.0,1.9014350971513,25.315489053726196
13,6075.0,1.9529768191575114,25.587870359420776
14,6200.0,1.9209589561616878,25.880738973617554
15,6138.0,1.8909804235570487,26.168485641479492
16,6169.0,1.9068851993904306,26.433346271514893
17,6200.0,1.8933576139705146,26.68198251724243
18,6185.0,1.8836850485949275,26.939136028289795
19,6192.0,1.8917123974263297,27.193910121917725
20,6199.0,1.8895883980162382,27.451721668243408
21,6196.0,1.8889200438327889,27.706645727157593
22,6197.0,1.889990406607898,27.95030403137207
