,"Position, steps","Sharpness, -","Time, s"
0,0.0,0.3559605392567919,0.0
1,400.0,0.3901333032542616,0.5050172805786133
2,800.0,0.4558308765510573,0.8564498424530029
3,1200.0,0.5592766564090704,1.2253859043121338
4,1600.0,0.6867776715746676,1.5699028968811035
5,2000.0,0.8014627373109231,1.9725396633148193
6,2400.0,0.9687279393155698,2.3912782669067383
7,2800.0,1.1276063077349392,2.767512083053589
8,3200.0,1.2773143927065655,3.1184074878692627
9,3600.0,1.4402168966250524,3.5325560569763184
10,4000.0,1.5822649757318636,3.8808133602142334
11,4400.0,1.6668508209446493,4.2994749546051025
12,4800.0,1.710723591349096,4.6736485958099365
13,5200.0,1.7002361584267993,5.062499284744263
14,5600.0,1.621620397591708,5.395906686782837
15,6000.0,1.5196277373803104,5.758284330368042
16,6400.0,1.3718173023367874,6.092391490936279
17,6800.0,1.1989219315678832,6.50148344039917
18,7200.0,1.0673462171160384,6.845663547515869
19,7600.0,0.9675535232104001,7.178149700164795
20,8000.0,0.8668978255652987,7.538938999176025
21,8400.0,0.7614977213723159,7.944724082946777
22,8800.0,0.6637427371568437,8.35468864440918
23,9200.0,0.6045329650108213,8.715744256973267
24,9600.0,0.5376332697255906,9.108275413513184
25,10000.0,0.505797247136363,9.52628207206726
26,10400.0,0.4594723241251342,9.884043455123901
27,10800.0,0.42537625867829054,10.289920568466187
28,11200.0,0.4068608605263947,10.719748735427856
29,11600.0,0.3900757767287713,11.057361841201782
30,12000.0,0.3766944142882714,11.399502754211426
31,12400.0,0.3705398342398392,11.783717155456543
32,12800.0,0.36479540696107204,12.152342319488525
33,13200.0,0.3601012943511849,12.519891023635864
34,13600.0,0.3580574238201861,12.882553339004517
35,14000.0,0.3453142670624533,13.244864463806152
36,14400.0,0.34138780233198257,13.603687286376953
37,14800.0,0.3213837663499585,13.977792024612427
38,15200.0,0.3073820345362073,14.35757565498352
39,15600.0,0.29760369795080904,14.722015142440796
40,16000.0,0.284805188897572,15.063228130340576
41,16400.0,0.2795192829847557,15.431055307388306
42,16800.0,0.27468003184438156,15.806845664978027
43,17200.0,0.27033212880053253,16.191997289657593
44,17600.0,0.2706570602875817,16.54759693145752
45,18000.0,0.2684426361456863,16.927449703216553
46,18400.0,0.2751978865610604,17.336076974868774
47,18800.0,0.2740225019600839,17.71954345703125
48,19200.0,0.28001598700668034,18.124380588531494
49,19600.0,0.27936355777037325,18.499292373657227
50,20000.0,0.281403618810668,18.863935232162476
51,20400.0,0.28489923089793334,19.24614644050598
52,20800.0,0.2857841997449118,19.63008999824524
53,21200.0,0.2882622710085761,20.019405126571655
54,21600.0,0.28971731535892364,20.3740816116333
55,22000.0,0.28700848138122187,20.755107164382935
56,22400.0,0.2906225867726592,21.129796743392944
57,22800.0,0.28945247572621774,21.533793449401855
58,23200.0,0.28918771194876747,21.90726113319397
59,23600.0,0.2918014139587788,22.253526210784912
60,24000.0,0.2901649298553336,22.62513494491577
61,24400.0,0.2923651129475489,23.008729934692383
62,24800.0,0.29626930238492794,23.397721767425537
63,25200.0,0.29500251579611964,23.730207920074463
64,25600.0,0.30193147567753875,24.139450550079346
65,26000.0,0.30480891599350896,24.57051181793213
66,26400.0,0.30692721666944606,24.949070930480957
67,26800.0,0.31060515677692685,25.322801113128662
68,27200.0,0.3130002823201494,25.668182134628296
69,27600.0,0.31674309778202914,26.051477193832397
70,28000.0,0.32125267511114375,26.411768674850464
71,28400.0,0.3233967617613459,26.81043815612793
72,28800.0,0.3281736749966097,27.210260152816772
73,29200.0,0.32991656803008584,27.548784255981445
74,29600.0,0.3324067307847253,27.954039096832275
75,30000.0,0.3337770065470303,28.36154794692993
76,30400.0,0.3330913941677917,28.713228225708008
77,30800.0,0.33446275102763,29.116899013519287
78,31200.0,0.3359833334908847,29.54314684867859
79,31600.0,0.3364055236792161,29.896344900131226
80,32000.0,0.33577024764040736,30.29972004890442
81,32400.0,0.33851904169562425,30.638864517211914
82,32800.0,0.33754147931142536,31.03979754447937
83,33200.0,0.3369775977768874,31.446051120758057
84,33600.0,0.33724876297045747,31.820146560668945
85,34000.0,0.33598925931910306,32.21879243850708
86,34400.0,0.33346788227787405,32.605149030685425
87,34800.0,0.3306723201838551,32.99529695510864
88,35200.0,0.3285454293979946,33.38881707191467
89,35600.0,0.324631984112631,33.734575271606445
90,36000.0,0.32287703636948817,34.13025903701782
91,36400.0,0.3186898756132989,34.54977774620056
92,36800.0,0.3136079832512394,34.902947187423706
93,37200.0,0.3059098032164013,35.318092346191406
94,37600.0,0.2998909282589104,35.70238900184631
95,38000.0,0.2925003298252079,36.05348229408264
96,38400.0,0.28251161612199827,36.42179775238037
97,38800.0,0.2755904833526415,36.80829048156738
98,39200.0,0.2658806059144745,37.20514130592346
99,39600.0,0.2546830004870058,37.56029009819031
100,40000.0,0.25074687733302203,37.95989394187927
